CC Order,SFDC Account,CFS Invoice/Credit,Invoice Amount,Invoice Date,Status
"O-0005938051","a7N3o000002WMdBEAW","22395986","$224.00","2021-12-31","Invoiced"
"O-0005938180","a7N3o000002WMhhEAG","22395986","$32.00","2021-12-31","Invoiced"
"O-0005938255","a7N3o000002WMk7EAG","22395986","$32.00","2021-12-31","Invoiced"
"O-0006022957","a7N3o000002Wi9wEAC","22395986","$224.00","2021-12-31","Invoiced"
"O-0006023381","a7N3o000002WiOIEA0","22395986","$11.00","2021-12-31","Invoiced"
"O-0006023647","a7N3o000002WiVnEAK","22395986","$32.00","2021-12-31","Invoiced"
"O-0005999981","a7N3o000002WaMrEAK","22395987","$32.00","2021-12-31","Invoiced"
"O-0006010811","a7N3o000002We1tEAC","22395987","$32.00","2021-12-31","Invoiced"
"O-0006010902","a7N3o000002We4xEAC","22395987","$32.00","2021-12-31","Invoiced"
"O-0006033306","a7N3o000002WktmEAC","22395987","$32.00","2021-12-31","Invoiced"
"O-0006033836","a7N3o000002Wl4fEAC","22395987","$32.00","2021-12-31","Invoiced"
"O-0005950405","a7N3o000002WQcuEAG","22395988","$32.00","2021-12-31","Invoiced"
"O-0005990048","a7N3o000002WXQNEA4","22395988","$160.00","2021-12-31","Invoiced"
"O-0005999095","a7N3o000002Wa0uEAC","22395988","$64.00","2021-12-31","Invoiced"
"O-0006010706","a7N3o000002WdyLEAS","22395988","$160.00","2021-12-31","Invoiced"
"O-0005937953","a7N3o000002WMa7EAG","22395989","$10.00","2021-12-31","Invoiced"
"O-0005941366","a7N3o000002WOOwEAO","22395989","$10.00","2021-12-31","Invoiced"
"O-0005941425","a7N3o000002WOQnEAO","22395989","$10.00","2021-12-31","Invoiced"
"O-0005952246","a7N3o000002WRScEAO","22395989","$120.00","2021-12-31","Invoiced"
"O-0005990193","a7N3o000002WXUPEA4","22395989","$10.00","2021-12-31","Invoiced"
"O-0006002099","a7N3o000002WbaZEAS","22395989","$10.00","2021-12-31","Invoiced"
"O-0006009325","a7N3o000002WdEfEAK","22395989","$4.40","2021-12-31","Invoiced"
"O-0006010911","a7N3o000002We5MEAS","22395989","$80.00","2021-12-31","Invoiced"
"O-0006011075","a7N3o000002We5NEAS","22395989","$70.00","2021-12-31","Invoiced"
"O-0005998663","a7N3o000002WZlaEAG","22395990","$40.00","2021-12-31","Invoiced"
"O-0006032857","a7N3o000002WkkaEAC","22395990","$192.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ5IEAW","22395991","$0.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ5JEAW","22395991","$288.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ5KEAW","22395991","$0.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ5NEAW","22395991","$288.00","2021-12-31","Invoiced"
"O-0006035840","a7N3o000002WlgFEAS","22395992","$120.00","2021-12-31","Invoiced"
"O-0006033371","a7N3o000002Wkv9EAC","22395993","$240.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ6kEAG","22395994","$0.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ6lEAG","22395994","$432.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ6mEAG","22395994","$0.00","2021-12-31","Invoiced"
"O-0005361745","a7N3o000002VZ6pEAG","22395994","$144.00","2021-12-31","Invoiced"
"O-0005968602","a7N3o000002WTCCEA4","22395995","$320.00","2021-12-31","Invoiced"
"O-0005968615","a7N3o000002WTCMEA4","22395995","$120.00","2021-12-31","Invoiced"
"O-0006032548","a7N3o000002WkdFEAS","22395995","$80.00","2021-12-31","Invoiced"
"O-0006032562","a7N3o000002Wke3EAC","22395995","$120.00","2021-12-31","Invoiced"
"O-0006032593","a7N3o000002WkecEAC","22395995","$160.00","2021-12-31","Invoiced"
"O-0005937919","a7N3o000002WMYpEAO","22395996","$51.20","2021-12-31","Invoiced"
"O-0005950707","a7N3o000002WQl8EAG","22395996","$25.60","2021-12-31","Invoiced"
"O-0005951740","a7N3o000002WRE6EAO","22395996","$51.20","2021-12-31","Invoiced"
"O-0005953594","a7N3o000002WRwNEAW","22395996","$25.60","2021-12-31","Invoiced"
"O-0005960618","a7N3o000002WSiHEAW","22395996","$32.00","2021-12-31","Invoiced"
"O-0005989440","a7N3o000002WX7pEAG","22395996","$128.00","2021-12-31","Invoiced"
"O-0005990611","a7N3o000002WXeuEAG","22395996","$128.00","2021-12-31","Invoiced"
"O-0005997501","a7N3o000002WZ8TEAW","22395996","$128.00","2021-12-31","Invoiced"
"O-0005999703","a7N3o000002WaL4EAK","22395996","$192.00","2021-12-31","Invoiced"
"O-0006001034","a7N3o000002Wb2mEAC","22395996","$160.00","2021-12-31","Invoiced"
"O-0006001350","a7N3o000002WbDuEAK","22395996","$128.00","2021-12-31","Invoiced"
"O-0006001457","a7N3o000002WbHSEA0","22395996","$102.40","2021-12-31","Invoiced"
"O-0006001615","a7N3o000002WbMhEAK","22395996","$128.00","2021-12-31","Invoiced"
"O-0006014176","a7N3o000002WfhIEAS","22395996","$160.00","2021-12-31","Invoiced"
"O-0006021992","a7N3o000002WhfmEAC","22395996","$64.00","2021-12-31","Invoiced"
"O-0006035090","a7N3o000002WlTuEAK","22395996","$102.40","2021-12-31","Invoiced"
"O-0006033637","a7N3o000002Wl0TEAS","22395997","$160.00","2021-12-31","Invoiced"
"O-0005948780","a7N3o000002WPsOEAW","22395998","$115.20","2021-12-31","Invoiced"
"O-0006000004","a7N3o000002WaOiEAK","22395998","$86.40","2021-12-31","Invoiced"
"O-0006000637","a7N3o000002WarKEAS","22395998","$86.40","2021-12-31","Invoiced"
"O-0006004325","a7N3o000002WcLGEA0","22395998","$115.20","2021-12-31","Invoiced"
"O-0006004417","a7N3o000002WcLzEAK","22395998","$57.60","2021-12-31","Invoiced"
"O-0006004484","a7N3o000002WcNHEA0","22395998","$28.80","2021-12-31","Invoiced"
"O-0006010354","a7N3o000002WdlqEAC","22395998","$86.40","2021-12-31","Invoiced"
"O-0006033082","a7N3o000002WkowEAC","22395998","$172.80","2021-12-31","Invoiced"
"O-0005936323","a7N3o000002WLkAEAW","22395999","$14.00","2021-12-31","Invoiced"
"O-0005938712","a7N3o000002WN0FEAW","22395999","$28.80","2021-12-31","Invoiced"
"O-0005938794","a7N3o000002WN39EAG","22395999","$97.20","2021-12-31","Invoiced"
"O-0005939755","a7N3o000002WNYWEA4","22395999","$54.00","2021-12-31","Invoiced"
"O-0005939820","a7N3o000002WNbLEAW","22395999","$28.80","2021-12-31","Invoiced"
"O-0005939865","a7N3o000002WNSPEA4","22395999","$50.40","2021-12-31","Invoiced"
"O-0005940142","a7N3o000002WNm9EAG","22395999","$7.20","2021-12-31","Invoiced"
"O-0005940215","a7N3o000002WNotEAG","22395999","$7.20","2021-12-31","Invoiced"
"O-0005940299","a7N3o000002WNrnEAG","22395999","$43.20","2021-12-31","Invoiced"
"O-0005940322","a7N3o000002WNsWEAW","22395999","$21.60","2021-12-31","Invoiced"
"O-0005940500","a7N3o000002WNyFEAW","22395999","$7.20","2021-12-31","Invoiced"
"O-0005940550","a7N3o000002WNzhEAG","22395999","$36.00","2021-12-31","Invoiced"
"O-0005940666","a7N3o000002WO3ZEAW","22395999","$64.80","2021-12-31","Invoiced"
"O-0005940879","a7N3o000002WOA1EAO","22395999","$54.00","2021-12-31","Invoiced"
"O-0005940897","a7N3o000002WOALEA4","22395999","$7.20","2021-12-31","Invoiced"
"O-0005941042","a7N3o000002WOFGEA4","22395999","$151.20","2021-12-31","Invoiced"
"O-0005941055","a7N3o000002WOFQEA4","22395999","$7.20","2021-12-31","Invoiced"
"O-0005948389","a7N3o000002WPjHEAW","22395999","$7.20","2021-12-31","Invoiced"
"O-0005950246","a7N3o000002WQYEEA4","22395999","$7.20","2021-12-31","Invoiced"
"O-0005950284","a7N3o000002WQZMEA4","22395999","$26.68","2021-12-31","Invoiced"
"O-0005950555","a7N3o000002WQh1EAG","22395999","$10.80","2021-12-31","Invoiced"
"O-0005954164","a7N3o000002WS42EAG","22395999","$7.20","2021-12-31","Invoiced"
"O-0005954196","a7N3o000002WS4lEAG","22395999","$28.80","2021-12-31","Invoiced"
"O-0005954212","a7N3o000002WS50EAG","22395999","$32.40","2021-12-31","Invoiced"
"O-0005954225","a7N3o000002WS55EAG","22395999","$21.60","2021-12-31","Invoiced"
"O-0005988516","a7N3o000002WWe9EAG","22395999","$10.80","2021-12-31","Invoiced"
"O-0005991554","a7N3o000002WXyBEAW","22395999","$21.60","2021-12-31","Invoiced"
"O-0005991588","a7N3o000002WXvIEAW","22395999","$54.00","2021-12-31","Invoiced"
"O-0005996227","a7N3o000002WYa0EAG","22395999","$54.00","2021-12-31","Invoiced"
"O-0006003555","a7N3o000002Wc82EAC","22395999","$21.60","2021-12-31","Invoiced"
"O-0006008400","a7N3o000002WcorEAC","22395999","$7.20","2021-12-31","Invoiced"
"O-0006011684","a7N3o000002WeVeEAK","22395999","$21.60","2021-12-31","Invoiced"
"O-0006011739","a7N3o000002WeXLEA0","22395999","$28.80","2021-12-31","Invoiced"
"O-0006011837","a7N3o000002WeatEAC","22395999","$54.00","2021-12-31","Invoiced"
"O-0006011879","a7N3o000002WecGEAS","22395999","$14.40","2021-12-31","Invoiced"
"O-0006011937","a7N3o000002WecHEAS","22395999","$28.80","2021-12-31","Invoiced"
"O-0006012036","a7N3o000002Wei4EAC","22395999","$43.20","2021-12-31","Invoiced"
"O-0006012242","a7N3o000002WeoqEAC","22395999","$14.40","2021-12-31","Invoiced"
"O-0006012422","a7N3o000002WeujEAC","22395999","$7.20","2021-12-31","Invoiced"
"O-0006031596","a7N3o000002WkLQEA0","22395999","$10.80","2021-12-31","Invoiced"
"O-0005842066","a7N3o000002WHamEAG","22396000","-$180.00","2021-12-31","Invoiced"
"O-0006031522","a7N3o000002WkK8EAK","22396001","$80.00","2021-12-31","Invoiced"
"O-0006032837","a7N3o000002Wkk1EAC","22396002","$30.00","2021-12-31","Invoiced"
"O-0006027991","a7N3o000002Wk2iEAC","22396003","$16.80","2021-12-31","Invoiced"
"O-0006028003","a7N3o000002Wk2nEAC","22396003","$16.80","2021-12-31","Invoiced"
"O-0006032556","a7N3o000002WkdUEAS","22396004","$54.40","2021-12-31","Invoiced"
"O-0006032823","a7N3o000002WkjmEAC","22396005","$24.00","2021-12-31","Invoiced"
"O-0006025188","a7N3o000002WjDQEA0","22396006","$200.00","2021-12-31","Invoiced"
"O-0006032739","a7N3o000002WkhvEAC","22396006","$200.00","2021-12-31","Invoiced"
"O-0005927674","a7N3o000002WJH5EAO","22396007","$37.33","2021-12-31","Invoiced"
"O-0005656975","a7N3o000002WkuBEAS","22396008","$0.00","2021-12-31","Invoiced"
"O-0005656975","a7N3o000002WkuCEAS","22396008","$180.00","2021-12-31","Invoiced"
"O-0005656975","a7N3o000002WkuDEAS","22396008","$150.00","2021-12-31","Invoiced"
"O-0005656975","a7N3o000002WkuGEAS","22396008","$540.00","2021-12-31","Invoiced"
"O-0005757863","a7N3o000002WJr8EAG","22396009","$0.00","2021-12-31","Invoiced"
"O-0005757863","a7N3o000002WJr9EAG","22396009","$660.00","2021-12-31","Invoiced"
"O-0005757863","a7N3o000002WJrAEAW","22396009","$100.00","2021-12-31","Invoiced"
"O-0005957461","a7N3o000002WSMfEAO","22396010","$60.00","2021-12-31","Invoiced"
"O-0006000094","a7N3o000002WaYNEA0","22396010","$120.00","2021-12-31","Invoiced"
"O-0005951014","a7N3o000002WQu0EAG","22396011","-$30.00","2021-12-31","Invoiced"
"O-0005951945","a7N3o000002WRKTEA4","22396012","$42.00","2021-12-31","Invoiced"
"O-0005999879","a7N3o000002WaR2EAK","22396012","$105.00","2021-12-31","Invoiced"
"O-0006021546","a7N3o000002WhPeEAK","22396012","$21.00","2021-12-31","Invoiced"
"O-0006028583","a7N3o000002Wk6kEAC","22396012","$168.00","2021-12-31","Invoiced"
"O-0005947773","a7N3o000002WPZqEAO","22396013","$32.00","2021-12-31","Invoiced"
"O-0005959631","a7N3o000002WSYMEA4","22396013","$64.00","2021-12-31","Invoiced"
"O-0005996479","a7N3o000002WYfZEAW","22396013","$64.00","2021-12-31","Invoiced"
"O-0005960002","a7N3o000002WSbzEAG","22396014","$128.00","2021-12-31","Invoiced"
"O-0005949645","a7N3o000002WQGfEAO","22396015","$37.80","2021-12-31","Invoiced"
"O-0005949689","a7N3o000002WQI2EAO","22396015","$86.40","2021-12-31","Invoiced"
"O-0005948601","a7N3o000002WPnxEAG","22396016","$320.00","2021-12-31","Invoiced"
"O-0005948761","a7N3o000002WPs0EAG","22396017","$1800.00","2021-12-31","Invoiced"
"O-0005948761","a7N3o000002WPs1EAG","22396017","$650.00","2021-12-31","Invoiced"
"O-0005935971","a7N3o000002WLdOEAW","22396018","$192.00","2021-12-31","Invoiced"
"O-0005949737","a7N3o000002WQJeEAO","22396018","$192.00","2021-12-31","Invoiced"
"O-0005948678","a7N3o000002WPqDEAW","22396019","-$192.00","2021-12-31","Invoiced"
"O-0005958281","a7N3o000002WSObEAO","22396020","$9.00","2021-12-31","Invoiced"
"O-0005959907","a7N3o000002WSaiEAG","22396021","$120.00","2021-12-31","Invoiced"
"O-0005958928","a7N3o000002WSRaEAO","22396022","$120.00","2021-12-31","Invoiced"
"O-0006011073","a7N3o000002WeA2EAK","22396022","$96.00","2021-12-31","Invoiced"
"O-0005940795","a7N3o000002WO7MEAW","22396023","$204.80","2021-12-31","Invoiced"
"O-0005952753","a7N3o000002WRgUEAW","22396023","$15.00","2021-12-31","Invoiced"
"O-0005976639","a7N3o000002WTjQEAW","22396023","$224.00","2021-12-31","Invoiced"
"O-0006009119","a7N3o000002Wd8SEAS","22396023","$105.00","2021-12-31","Invoiced"
"O-0005953809","a7N3o000002WRz7EAG","22396024","$345.60","2021-12-31","Invoiced"
"O-0005958985","a7N3o000002WSRpEAO","22396025","$224.00","2021-12-31","Invoiced"
"O-0005959127","a7N3o000002WSS5EAO","22396025","$352.00","2021-12-31","Invoiced"
"O-0005952433","a7N3o000002WRXSEA4","22396026","$280.00","2021-12-31","Invoiced"
"O-0005948656","a7N3o000002WPpPEAW","22396027","$96.00","2021-12-31","Invoiced"
"O-0005951158","a7N3o000002WQyHEAW","22396028","$25.60","2021-12-31","Invoiced"
"O-0005959218","a7N3o000002WSUAEA4","22396028","$153.60","2021-12-31","Invoiced"
"O-0005959388","a7N3o000002WSVrEAO","22396028","$76.80","2021-12-31","Invoiced"
"O-0005949511","a7N3o000002WQCYEA4","22396029","$120.00","2021-12-31","Invoiced"
"O-0005937125","a7N3o000002WM7OEAW","22396030","$32.00","2021-12-31","Invoiced"
"O-0005939794","a7N3o000002WNaIEAW","22396031","$96.00","2021-12-31","Invoiced"
"O-0006012062","a7N3o000002WeinEAC","22396031","$144.00","2021-12-31","Invoiced"
"O-0006009898","a7N3o000002WdWtEAK","22396032","-$96.00","2021-12-31","Invoiced"
"O-0006009361","a7N3o000002WdFTEA0","22396033","$44.80","2021-12-31","Invoiced"
"O-0005939429","a7N3o000002WNLEEA4","22396034","$13.00","2021-12-31","Invoiced"
"O-0006012486","a7N3o000002WewaEAC","22396034","$26.00","2021-12-31","Invoiced"
"O-0006008220","a7N3o000002WckkEAC","22396035","$152.00","2021-12-31","Invoiced"
"O-0006007541","a7N3o000002WcdeEAC","22396036","$160.00","2021-12-31","Invoiced"
"O-0005943229","a7N3o000002WP4YEAW","22396037","$86.40","2021-12-31","Invoiced"
"O-0005936395","a7N3o000002WLlwEAG","22396038","$32.00","2021-12-31","Invoiced"
"O-0005936416","a7N3o000002WLmfEAG","22396038","$32.00","2021-12-31","Invoiced"
"O-0005941701","a7N3o000002WOZ1EAO","22396039","$40.00","2021-12-31","Invoiced"
"O-0006010291","a7N3o000002Wdk4EAC","22396040","$40.00","2021-12-31","Invoiced"
"O-0006010732","a7N3o000002WdzJEAS","22396040","$40.00","2021-12-31","Invoiced"
"O-0006010797","a7N3o000002We1UEAS","22396040","$120.00","2021-12-31","Invoiced"
"O-0005939075","a7N3o000002WNBmEAO","22396041","$120.00","2021-12-31","Invoiced"
"O-0006008877","a7N3o000002Wd0nEAC","22396042","$153.60","2021-12-31","Invoiced"
"O-0006011223","a7N3o000002WeFWEA0","22396043","$128.00","2021-12-31","Invoiced"
"O-0005939453","a7N3o000002WNJwEAO","22396044","$12.90","2021-12-31","Invoiced"
"O-0005939812","a7N3o000002WNamEAG","22396044","$12.90","2021-12-31","Invoiced"
"O-0005999670","a7N3o000002WaJmEAK","22396044","$77.40","2021-12-31","Invoiced"
"O-0006002088","a7N3o000002WbaPEAS","22396044","$12.90","2021-12-31","Invoiced"
"O-0006002384","a7N3o000002WbhVEAS","22396044","$38.70","2021-12-31","Invoiced"
"O-0006025856","a7N3o000002WjTEEA0","22396044","$25.80","2021-12-31","Invoiced"
"O-0006011011","a7N3o000002We4yEAC","22396045","$96.00","2021-12-31","Invoiced"
"O-0005942347","a7N3o000002WOoLEAW","22396046","-$280.00","2021-12-31","Invoiced"
"O-0005940116","a7N3o000002WNl6EAG","22396047","$720.00","2021-12-31","Invoiced"
"O-0006011960","a7N3o000002WefoEAC","22396048","$96.00","2021-12-31","Invoiced"
"O-0005937604","a7N3o000002WMOBEA4","22396049","$96.00","2021-12-31","Invoiced"
"O-0006012405","a7N3o000002WeuPEAS","22396049","$32.00","2021-12-31","Invoiced"
"O-0006012468","a7N3o000002Wew2EAC","22396049","$32.00","2021-12-31","Invoiced"
"O-0006019799","a7N3o000002WgjiEAC","22396049","$64.00","2021-12-31","Invoiced"
"O-0006019950","a7N3o000002WgloEAC","22396049","$96.00","2021-12-31","Invoiced"
"O-0006020068","a7N3o000002Wgo4EAC","22396049","$32.00","2021-12-31","Invoiced"
"O-0005998776","a7N3o000002WZpSEAW","22396050","$96.00","2021-12-31","Invoiced"
"O-0005999574","a7N3o000002WaGJEA0","22396050","$128.00","2021-12-31","Invoiced"
"O-0006012757","a7N3o000002Wf5cEAC","22396051","$400.00","2021-12-31","Invoiced"
"O-0005599849","a7N3o000002WfWsEAK","22396052","$0.00","2021-12-31","Invoiced"
"O-0005599849","a7N3o000002WfWtEAK","22396052","$714.00","2021-12-31","Invoiced"
"O-0005599849","a7N3o000002WfWuEAK","22396052","$250.00","2021-12-31","Invoiced"
"O-0005599849","a7N3o000002WfX2EAK","22396052","$238.00","2021-12-31","Invoiced"
"O-0004089827","a7N3o000002WOQYEA4","22396053","$0.00","2021-12-31","Invoiced"
"O-0004089827","a7N3o000002WOQZEA4","22396053","$400.00","2021-12-31","Invoiced"
"O-0004089827","a7N3o000002WOQaEAO","22396053","$250.00","2021-12-31","Invoiced"
"O-0004089827","a7N3o000002WOQiEAO","22396053","$400.00","2021-12-31","Invoiced"
"O-0005996418","a7N3o000002WYeCEAW","22396054","$224.00","2021-12-31","Invoiced"
"O-0005941675","a7N3o000002WOY8EAO","22396055","$1152.00","2021-12-31","Invoiced"
"O-0005936435","a7N3o000002WLj3EAG","22396056","-$40.00","2021-12-31","Invoiced"
"O-0005998575","a7N3o000002WZiREAW","22396057","$32.00","2021-12-31","Invoiced"
"O-0005493437","a7N3o000002WLOwEAO","22396058","$0.00","2021-12-31","Invoiced"
"O-0005493437","a7N3o000002WLOxEAO","22396058","$864.00","2021-12-31","Invoiced"
"O-0005493437","a7N3o000002WLOyEAO","22396058","$250.00","2021-12-31","Invoiced"
"O-0005939840","a7N3o000002WNc9EAG","22396059","-$450.00","2021-12-31","Invoiced"
"O-0005939840","a7N3o000002WNcAEAW","22396059","-$100.00","2021-12-31","Invoiced"
"O-0005939864","a7N3o000002WNcnEAG","22396060","-$450.00","2021-12-31","Invoiced"
"O-0006011910","a7N3o000002WeddEAC","22396061","-$135.00","2021-12-31","Invoiced"
"O-0006014273","a7N3o000002WfmMEAS","22396062","$640.00","2021-12-31","Invoiced"
"O-0005938261","a7N3o000002WMkWEAW","22396063","$224.00","2021-12-31","Invoiced"
"O-0005939876","a7N3o000002WNdvEAG","22396064","-$100.00","2021-12-31","Invoiced"
"O-0005939876","a7N3o000002WNdwEAG","22396065","-$1080.00","2021-12-31","Invoiced"
"O-0006012713","a7N3o000002Wf4PEAS","22396066","$48.00","2021-12-31","Invoiced"
"O-0006012767","a7N3o000002Wf66EAC","22396066","$48.00","2021-12-31","Invoiced"
"O-0005939911","a7N3o000002WNeoEAG","22396067","-$100.00","2021-12-31","Invoiced"
"O-0005939937","a7N3o000002WNfSEAW","22396068","-$270.00","2021-12-31","Invoiced"
"O-0006026895","a7N3o000002WjmVEAS","22396069","$787.20","2021-12-31","Invoiced"
"O-0006027241","a7N3o000002WjtCEAS","22396069","$633.60","2021-12-31","Invoiced"
"O-0006024022","a7N3o000002WigqEAC","22396070","$51.20","2021-12-31","Invoiced"
"O-0005984930","a7N3o000002WUvIEAW","22396071","$216.00","2021-12-31","Invoiced"
"O-0005985012","a7N3o000002WUx4EAG","22396071","$120.00","2021-12-31","Invoiced"
"O-0006025907","a7N3o000002WjUWEA0","22396071","$160.00","2021-12-31","Invoiced"
"O-0006020595","a7N3o000002Wh0UEAS","22396072","$32.00","2021-12-31","Invoiced"
"O-0006022705","a7N3o000002Wi2CEAS","22396073","$633.60","2021-12-31","Invoiced"
"O-0005990005","a7N3o000002WXOlEAO","22396074","$225.00","2021-12-31","Invoiced"
"O-0005985480","a7N3o000002WV7nEAG","22396075","$40.00","2021-12-31","Invoiced"
"O-0006022764","a7N3o000002Wi4IEAS","22396076","$150.00","2021-12-31","Invoiced"
"O-0006022823","a7N3o000002Wi4sEAC","22396076","$330.00","2021-12-31","Invoiced"
"O-0006022912","a7N3o000002Wi4tEAC","22396076","$1230.00","2021-12-31","Invoiced"
"O-0006022491","a7N3o000002WhvzEAC","22396077","-$24.00","2021-12-31","Invoiced"
"O-0006022520","a7N3o000002WhwTEAS","22396078","-$24.00","2021-12-31","Invoiced"
"O-0006019590","a7N3o000002WfxBEAS","22396079","$32.00","2021-12-31","Invoiced"
"O-0006022591","a7N3o000002Whz3EAC","22396080","-$24.00","2021-12-31","Invoiced"
"O-0006022459","a7N3o000002Whv1EAC","22396081","-$72.00","2021-12-31","Invoiced"
"O-0006024437","a7N3o000002Wis8EAC","22396082","$93.60","2021-12-31","Invoiced"
"O-0005992258","a7N3o000002WY9FEAW","22396083","$86.00","2021-12-31","Invoiced"
"O-0006025402","a7N3o000002WjIQEA0","22396083","$172.00","2021-12-31","Invoiced"
"O-0006021162","a7N3o000002WhEWEA0","22396084","$32.00","2021-12-31","Invoiced"
"O-0006023639","a7N3o000002WiVEEA0","22396085","$32.00","2021-12-31","Invoiced"
"O-0006023847","a7N3o000002WiblEAC","22396086","$35.70","2021-12-31","Invoiced"
"O-0006024958","a7N3o000002Wj7hEAC","22396087","$280.00","2021-12-31","Invoiced"
"O-0006025030","a7N3o000002Wj9OEAS","22396087","$195.00","2021-12-31","Invoiced"
"O-0006023289","a7N3o000002WiKzEAK","22396088","$198.00","2021-12-31","Invoiced"
"O-0005940982","a7N3o000002WODFEA4","22396089","$1040.00","2021-12-31","Invoiced"
"O-0005936940","a7N3o000002WM0SEAW","22396090","$142.56","2021-12-31","Invoiced"
"O-0005937049","a7N3o000002WM3MEAW","22396090","$47.52","2021-12-31","Invoiced"
"O-0005937401","a7N3o000002WMGqEAO","22396091","$15.00","2021-12-31","Invoiced"
"O-0006022057","a7N3o000002WhhYEAS","22396092","$16.00","2021-12-31","Invoiced"
"O-0005935245","a7N3o000002WLZREA4","22396093","$32.00","2021-12-31","Invoiced"
